timestamp,machine_id,utilization_percent,temperature,vibration,status
2025-01-01 14:25:00,8,94,80,0.9,RISK
2025-01-01 14:30:00,8,53,63,0.17,NORMAL
2025-01-01 14:35:00,8,84,90,0.48,RISK
2025-01-01 14:40:00,8,78,59,0.15,NORMAL
2025-01-01 14:45:00,8,88,74,0.4,NORMAL
2025-01-01 14:50:00,8,83,90,0.46,RISK
2025-01-01 14:55:00,8,56,68,0.46,NORMAL
2025-01-01 15:00:00,8,51,76,0.19,NORMAL
2025-01-01 15:05:00,8,71,92,0.29,RISK
2025-01-01 15:10:00,8,64,55,0.39,NORMAL
2025-01-01 15:15:00,8,70,74,0.28,NORMAL
2025-01-01 15:20:00,8,51,58,0.49,NORMAL
2025-01-01 15:25:00,8,99,67,0.77,NORMAL
2025-01-01 15:30:00,8,54,72,0.99,RISK
2025-01-01 15:35:00,8,74,78,0.64,NORMAL
2025-01-01 15:40:00,8,99,100,0.65,RISK
2025-01-01 15:45:00,8,67,69,0.82,RISK
2025-01-01 15:50:00,8,78,63,0.99,RISK
2025-01-01 15:55:00,8,51,75,0.69,NORMAL
2025-01-01 16:00:00,8,85,71,0.51,NORMAL
2025-01-01 16:05:00,8,58,87,0.52,RISK
2025-01-01 16:10:00,8,62,97,0.59,RISK
2025-01-01 16:15:00,8,100,58,0.75,NORMAL
2025-01-01 16:20:00,8,88,65,0.4,NORMAL
2025-01-01 16:25:00,8,54,50,0.97,RISK
2025-01-01 16:30:00,8,65,64,0.67,NORMAL
2025-01-01 16:35:00,8,79,99,0.73,RISK
2025-01-01 16:40:00,8,68,53,0.84,RISK
2025-01-01 16:45:00,8,44,75,0.75,NORMAL
2025-01-01 16:50:00,8,41,96,0.63,RISK
2025-01-01 16:55:00,8,40,59,0.89,RISK
2025-01-01 17:00:00,8,51,51,0.16,NORMAL
2025-01-01 17:05:00,8,60,96,0.98,RISK
2025-01-01 17:10:00,8,42,61,0.5,NORMAL
2025-01-01 17:15:00,8,70,57,0.29,NORMAL
2025-01-01 17:20:00,8,93,97,0.83,RISK
2025-01-01 17:25:00,8,52,54,0.12,NORMAL
2025-01-01 17:30:00,8,85,64,0.22,NORMAL
2025-01-01 17:35:00,8,41,62,0.98,RISK
2025-01-01 17:40:00,8,100,95,0.24,RISK
2025-01-01 17:45:00,8,42,64,0.5,NORMAL
2025-01-01 17:50:00,8,98,89,0.15,RISK
2025-01-01 17:55:00,8,57,54,0.11,NORMAL
2025-01-01 18:00:00,8,84,73,0.13,NORMAL
2025-01-01 18:05:00,8,71,53,0.94,RISK
2025-01-01 18:10:00,8,50,65,0.15,NORMAL
2025-01-01 18:15:00,8,83,88,0.36,RISK
2025-01-01 18:20:00,8,88,62,0.46,NORMAL
2025-01-01 18:25:00,8,43,68,0.97,RISK
2025-01-01 18:30:00,8,50,68,0.72,NORMAL
2025-01-01 18:35:00,8,69,69,0.4,NORMAL
2025-01-01 18:40:00,8,67,73,0.23,NORMAL
2025-01-01 18:45:00,8,66,93,0.3,RISK
2025-01-01 18:50:00,8,61,66,0.45,NORMAL
2025-01-01 18:55:00,8,71,77,0.76,NORMAL
2025-01-01 19:00:00,8,99,97,0.63,RISK
2025-01-01 19:05:00,8,61,75,0.4,NORMAL
2025-01-01 19:10:00,8,52,54,0.64,NORMAL
2025-01-01 19:15:00,8,86,90,0.18,RISK
2025-01-01 19:20:00,8,86,60,0.81,RISK
2025-01-01 19:25:00,8,55,92,0.45,RISK
2025-01-01 19:30:00,8,54,52,0.69,NORMAL
2025-01-01 19:35:00,8,53,66,0.96,RISK
2025-01-01 19:40:00,8,87,67,0.44,NORMAL
2025-01-01 19:45:00,8,40,74,0.17,NORMAL
2025-01-01 19:50:00,8,58,97,0.53,RISK
2025-01-01 19:55:00,8,77,69,0.91,RISK
2025-01-01 20:00:00,8,75,87,0.57,RISK
2025-01-01 20:05:00,8,97,69,0.99,RISK
2025-01-01 20:10:00,8,97,65,0.53,NORMAL
2025-01-01 20:15:00,8,42,99,0.87,RISK
2025-01-01 20:20:00,8,98,68,0.74,NORMAL
2025-01-01 20:25:00,8,69,58,0.58,NORMAL
2025-01-01 20:30:00,8,80,82,0.25,NORMAL
2025-01-01 20:35:00,8,49,93,0.4,RISK
2025-01-01 20:40:00,8,43,99,0.93,RISK
2025-01-01 20:45:00,8,54,55,0.71,NORMAL
2025-01-01 20:50:00,8,82,99,0.26,RISK
2025-01-01 20:55:00,8,63,82,0.74,NORMAL
2025-01-01 21:00:00,8,84,95,0.24,RISK
2025-01-01 21:05:00,8,88,83,0.88,RISK
2025-01-01 21:10:00,8,47,70,0.92,RISK
2025-01-01 21:15:00,8,92,99,0.31,RISK
2025-01-01 21:20:00,8,45,62,0.2,NORMAL
2025-01-01 21:25:00,8,49,55,0.53,NORMAL
2025-01-01 21:30:00,8,61,96,0.27,RISK
2025-01-01 21:35:00,8,42,88,0.32,RISK
2025-01-01 21:40:00,8,83,58,0.66,NORMAL
2025-01-01 21:45:00,8,53,87,0.63,RISK
2025-01-01 21:50:00,8,71,76,0.76,NORMAL
2025-01-01 21:55:00,8,60,92,0.38,RISK
2025-01-01 22:00:00,8,74,64,0.58,NORMAL
2025-01-01 22:05:00,8,42,81,0.51,NORMAL
2025-01-01 22:10:00,8,56,61,0.46,NORMAL
2025-01-01 22:15:00,8,61,67,0.13,NORMAL
2025-01-01 22:20:00,8,58,94,0.93,RISK
2025-01-01 22:25:00,8,70,80,0.6,NORMAL
2025-01-01 22:30:00,8,55,55,0.12,NORMAL
2025-01-01 22:35:00,8,69,73,0.13,NORMAL
2025-01-01 22:40:00,8,48,77,0.49,NORMAL
2025-01-01 22:45:00,8,65,50,0.93,RISK
2025-01-01 22:50:00,8,74,54,0.68,NORMAL
2025-01-01 22:55:00,8,95,96,0.22,RISK
2025-01-01 23:00:00,8,97,69,0.66,NORMAL
2025-01-01 23:05:00,8,87,66,0.31,NORMAL
2025-01-01 23:10:00,8,87,65,0.85,RISK
2025-01-01 23:15:00,8,84,79,0.22,NORMAL
2025-01-01 23:20:00,8,58,51,0.82,RISK
2025-01-01 23:25:00,8,76,98,0.19,RISK
2025-01-01 23:30:00,8,57,56,0.87,RISK
2025-01-01 23:35:00,8,51,67,0.4,NORMAL
2025-01-01 23:40:00,8,94,74,0.49,NORMAL
2025-01-01 23:45:00,8,91,86,0.24,RISK
2025-01-01 23:50:00,8,53,56,0.77,NORMAL
2025-01-01 23:55:00,8,93,75,0.59,NORMAL
2025-01-02 00:00:00,8,69,51,0.8,NORMAL
2025-01-02 00:05:00,8,87,94,0.68,RISK
2025-01-02 00:10:00,8,98,55,0.1,NORMAL
2025-01-02 00:15:00,8,93,50,0.66,NORMAL
2025-01-02 00:20:00,8,61,86,0.55,RISK
2025-01-02 00:25:00,8,76,64,0.51,NORMAL
2025-01-02 00:30:00,8,100,93,0.19,RISK
2025-01-02 00:35:00,8,46,67,0.33,NORMAL
2025-01-02 00:40:00,8,46,88,0.33,RISK
2025-01-02 00:45:00,8,66,63,0.87,RISK
2025-01-02 00:50:00,8,77,92,0.97,RISK
2025-01-02 00:55:00,8,100,94,0.32,RISK
2025-01-02 01:00:00,8,76,56,0.21,NORMAL
2025-01-02 01:05:00,8,99,75,0.41,NORMAL
2025-01-02 01:10:00,8,56,96,0.18,RISK
2025-01-02 01:15:00,8,62,89,0.18,RISK
2025-01-02 01:20:00,8,85,93,0.96,RISK
2025-01-02 01:25:00,8,100,98,0.71,RISK
2025-01-02 01:30:00,8,67,56,0.48,NORMAL
2025-01-02 01:35:00,8,78,81,0.28,NORMAL
2025-01-02 01:40:00,8,57,79,0.61,NORMAL
2025-01-02 01:45:00,8,74,96,0.33,RISK
2025-01-02 01:50:00,8,52,85,0.36,NORMAL
2025-01-02 01:55:00,8,88,82,0.24,NORMAL
2025-01-02 02:00:00,8,78,63,0.73,NORMAL
2025-01-02 02:05:00,8,88,64,0.13,NORMAL
2025-01-02 02:10:00,8,45,58,0.9,RISK
2025-01-02 02:15:00,8,94,65,0.11,NORMAL
2025-01-02 02:20:00,8,79,75,0.71,NORMAL
2025-01-02 02:25:00,8,66,53,0.38,NORMAL
2025-01-02 02:30:00,8,84,67,0.87,RISK
2025-01-02 02:35:00,8,88,62,0.96,RISK
2025-01-02 02:40:00,8,80,77,0.15,NORMAL
2025-01-02 02:45:00,8,72,93,0.93,RISK
2025-01-02 02:50:00,8,89,94,0.4,RISK
2025-01-02 02:55:00,8,81,57,0.4,NORMAL
2025-01-02 03:00:00,8,61,53,0.29,NORMAL
2025-01-02 03:05:00,8,73,57,0.83,RISK
2025-01-02 03:10:00,8,95,95,0.2,RISK
2025-01-02 03:15:00,8,72,80,0.52,NORMAL
2025-01-02 03:20:00,8,57,55,0.48,NORMAL
2025-01-02 03:25:00,8,91,82,0.36,NORMAL
2025-01-02 03:30:00,8,79,51,0.62,NORMAL
2025-01-02 03:35:00,8,93,65,0.61,NORMAL
2025-01-02 03:40:00,8,76,100,0.98,RISK
2025-01-02 03:45:00,8,57,92,0.84,RISK
2025-01-02 03:50:00,8,80,56,0.71,NORMAL
2025-01-02 03:55:00,8,97,67,0.52,NORMAL
2025-01-02 04:00:00,8,59,52,0.21,NORMAL
2025-01-02 04:05:00,8,72,82,0.43,NORMAL
2025-01-02 04:10:00,8,76,94,0.57,RISK
2025-01-02 04:15:00,8,66,65,0.97,RISK
2025-01-02 04:20:00,8,87,96,0.73,RISK
2025-01-02 04:25:00,8,68,63,0.21,NORMAL
2025-01-02 04:30:00,8,81,69,0.26,NORMAL
2025-01-02 04:35:00,8,49,73,0.33,NORMAL
2025-01-02 04:40:00,8,60,68,0.69,NORMAL
2025-01-02 04:45:00,8,88,73,0.17,NORMAL
2025-01-02 04:50:00,8,78,86,0.15,RISK
2025-01-02 04:55:00,8,85,92,0.64,RISK
2025-01-02 05:00:00,8,62,53,0.56,NORMAL
2025-01-02 05:05:00,8,72,93,0.85,RISK
2025-01-02 05:10:00,8,53,72,0.14,NORMAL
2025-01-02 05:15:00,8,63,64,0.86,RISK
2025-01-02 05:20:00,8,64,93,0.56,RISK
2025-01-02 05:25:00,8,68,80,0.34,NORMAL
2025-01-02 05:30:00,8,80,62,0.6,NORMAL
2025-01-02 05:35:00,8,58,74,0.93,RISK
2025-01-02 05:40:00,8,73,92,0.71,RISK
2025-01-02 05:45:00,8,62,64,0.42,NORMAL
2025-01-02 05:50:00,8,45,85,0.79,NORMAL
2025-01-02 05:55:00,8,46,50,0.82,RISK
2025-01-02 06:00:00,8,97,58,0.66,NORMAL
2025-01-02 06:05:00,8,49,90,0.69,RISK
2025-01-02 06:10:00,8,54,76,0.6,NORMAL
2025-01-02 06:15:00,8,40,71,0.46,NORMAL
2025-01-02 06:20:00,8,74,77,0.58,NORMAL
2025-01-02 06:25:00,8,72,58,0.62,NORMAL
2025-01-02 06:30:00,8,53,65,0.1,NORMAL
2025-01-02 06:35:00,8,88,98,0.25,RISK
2025-01-02 06:40:00,8,47,58,0.6,NORMAL
2025-01-02 06:45:00,8,88,57,0.46,NORMAL
2025-01-02 06:50:00,8,90,50,0.74,NORMAL
2025-01-02 06:55:00,8,50,71,0.81,RISK
2025-01-02 07:00:00,8,63,74,0.92,RISK
2025-01-02 07:05:00,8,47,95,0.65,RISK
2025-01-02 07:10:00,8,73,93,0.81,RISK
2025-01-02 07:15:00,8,64,76,0.39,NORMAL
2025-01-02 07:20:00,8,73,77,0.89,RISK
2025-01-02 07:25:00,8,63,67,0.43,NORMAL
2025-01-02 07:30:00,8,90,55,0.13,NORMAL
2025-01-02 07:35:00,8,57,89,0.45,RISK
2025-01-02 07:40:00,8,78,62,0.23,NORMAL
2025-01-02 07:45:00,8,66,65,0.72,NORMAL
2025-01-02 07:50:00,8,53,56,0.57,NORMAL
2025-01-02 07:55:00,8,91,92,0.98,RISK
2025-01-02 08:00:00,8,90,81,0.64,NORMAL
2025-01-02 08:05:00,8,57,86,0.82,RISK
2025-01-02 08:10:00,8,84,74,0.32,NORMAL
2025-01-02 08:15:00,8,62,69,0.77,NORMAL
2025-01-02 08:20:00,8,76,79,0.69,NORMAL
2025-01-02 08:25:00,8,92,60,0.84,RISK
2025-01-02 08:30:00,8,88,89,0.92,RISK
2025-01-02 08:35:00,8,85,68,0.69,NORMAL
2025-01-02 08:40:00,8,53,87,0.65,RISK
2025-01-02 08:45:00,8,44,56,0.79,NORMAL
2025-01-02 08:50:00,8,59,72,0.16,NORMAL
2025-01-02 08:55:00,8,43,75,0.42,NORMAL
2025-01-02 09:00:00,8,62,91,0.23,RISK
2025-01-02 09:05:00,8,87,60,0.28,NORMAL
2025-01-02 09:10:00,8,47,80,0.98,RISK
2025-01-02 09:15:00,8,61,80,0.67,NORMAL
2025-01-02 09:20:00,8,46,72,0.3,NORMAL
2025-01-02 09:25:00,8,48,97,0.38,RISK
2025-01-02 09:30:00,8,40,98,0.8,RISK
2025-01-02 09:35:00,8,72,90,0.14,RISK
2025-01-02 09:40:00,8,68,87,0.53,RISK
2025-01-02 09:45:00,8,82,96,0.98,RISK
2025-01-02 09:50:00,8,94,53,0.44,NORMAL
2025-01-02 09:55:00,8,41,100,0.52,RISK
2025-01-02 10:00:00,8,88,89,0.32,RISK
2025-01-02 10:05:00,8,88,98,0.16,RISK
2025-01-02 10:10:00,8,59,73,0.17,NORMAL
2025-01-02 10:15:00,8,87,58,0.66,NORMAL
2025-01-02 10:20:00,8,47,73,0.28,NORMAL
2025-01-02 10:25:00,8,76,74,0.33,NORMAL
2025-01-02 10:30:00,8,51,51,0.82,RISK
2025-01-02 10:35:00,8,95,56,0.93,RISK
2025-01-02 10:40:00,8,64,65,0.45,NORMAL
2025-01-02 10:45:00,8,84,53,0.86,RISK
2025-01-02 10:50:00,8,44,73,0.61,NORMAL
2025-01-02 10:55:00,8,80,52,0.71,NORMAL
2025-01-02 11:00:00,8,65,85,0.45,NORMAL
2025-01-02 11:05:00,8,72,90,0.75,RISK
2025-01-02 11:10:00,8,43,92,0.85,RISK
2025-01-02 11:15:00,8,89,52,0.83,RISK
2025-01-02 11:20:00,8,49,83,0.26,NORMAL
2025-01-02 11:25:00,8,41,98,0.17,RISK
2025-01-02 11:30:00,8,61,75,0.81,RISK
2025-01-02 11:35:00,8,90,93,0.56,RISK
2025-01-02 11:40:00,8,50,89,0.22,RISK
2025-01-02 11:45:00,8,77,51,0.3,NORMAL
2025-01-02 11:50:00,8,92,62,0.9,RISK
2025-01-02 11:55:00,8,88,78,0.84,RISK
2025-01-02 12:00:00,8,75,64,0.72,NORMAL
2025-01-02 12:05:00,8,82,55,0.76,NORMAL
2025-01-02 12:10:00,8,43,95,0.96,RISK
2025-01-02 12:15:00,8,58,100,0.36,RISK
2025-01-02 12:20:00,8,44,58,0.63,NORMAL
2025-01-02 12:25:00,8,99,88,0.71,RISK
2025-01-02 12:30:00,8,90,83,0.77,NORMAL
2025-01-02 12:35:00,8,99,56,0.3,NORMAL
2025-01-02 12:40:00,8,80,84,0.21,NORMAL
2025-01-02 12:45:00,8,62,71,0.28,NORMAL
2025-01-02 12:50:00,8,84,92,0.84,RISK
2025-01-02 12:55:00,8,91,91,0.23,RISK
2025-01-02 13:00:00,8,70,71,1.0,RISK
2025-01-02 13:05:00,8,52,64,0.22,NORMAL
2025-01-02 13:10:00,8,62,51,0.56,NORMAL
2025-01-02 13:15:00,8,79,74,0.67,NORMAL
2025-01-02 13:20:00,8,47,81,0.49,NORMAL
2025-01-02 13:25:00,8,60,86,0.81,RISK
2025-01-02 13:30:00,8,60,62,0.85,RISK
2025-01-02 13:35:00,8,51,86,0.4,RISK
2025-01-02 13:40:00,8,96,75,0.96,RISK
2025-01-02 13:45:00,8,96,90,0.85,RISK
2025-01-02 13:50:00,8,100,98,0.87,RISK
2025-01-02 13:55:00,8,79,78,0.27,NORMAL
2025-01-02 14:00:00,8,91,56,0.68,NORMAL
2025-01-02 14:05:00,8,90,70,0.76,NORMAL
2025-01-02 14:10:00,8,42,67,0.64,NORMAL
2025-01-02 14:15:00,8,73,97,0.2,RISK
2025-01-02 14:20:00,8,76,92,0.14,RISK
2025-01-02 14:25:00,8,99,54,0.69,NORMAL
2025-01-02 14:30:00,8,52,65,0.8,NORMAL
2025-01-02 14:35:00,8,75,61,0.61,NORMAL
2025-01-02 14:40:00,8,56,67,0.77,NORMAL
2025-01-02 14:45:00,8,88,81,0.99,RISK
2025-01-02 14:50:00,8,42,90,0.35,RISK
2025-01-02 14:55:00,8,67,50,0.83,RISK
2025-01-02 15:00:00,8,47,87,0.13,RISK
2025-01-02 15:05:00,8,74,100,0.74,RISK
2025-01-02 15:10:00,8,80,85,0.89,RISK
2025-01-02 15:15:00,8,87,77,0.91,RISK
2025-01-02 15:20:00,8,75,99,0.3,RISK
2025-01-02 15:25:00,8,99,99,0.82,RISK
2025-01-02 15:30:00,8,44,83,0.26,NORMAL
2025-01-02 15:35:00,8,63,71,0.32,NORMAL
2025-01-02 15:40:00,8,61,68,0.1,NORMAL
2025-01-02 15:45:00,8,77,96,0.97,RISK
2025-01-02 15:50:00,8,88,83,0.47,NORMAL
2025-01-02 15:55:00,8,68,56,0.97,RISK
2025-01-02 16:00:00,8,73,55,0.53,NORMAL
2025-01-02 16:05:00,8,95,80,0.59,NORMAL
2025-01-02 16:10:00,8,64,73,0.42,NORMAL
2025-01-02 16:15:00,8,68,61,0.45,NORMAL
2025-01-02 16:20:00,8,73,94,0.1,RISK
2025-01-02 16:25:00,8,59,54,0.36,NORMAL
2025-01-02 16:30:00,8,67,54,0.26,NORMAL
2025-01-02 16:35:00,8,68,83,0.58,NORMAL
2025-01-02 16:40:00,8,87,91,0.99,RISK
2025-01-02 16:45:00,8,66,90,0.4,RISK
2025-01-02 16:50:00,8,69,85,0.47,NORMAL
2025-01-02 16:55:00,8,65,64,0.7,NORMAL
2025-01-02 17:00:00,8,78,75,0.8,NORMAL
2025-01-02 17:05:00,8,65,61,0.7,NORMAL
2025-01-02 17:10:00,8,62,84,0.64,NORMAL
2025-01-02 17:15:00,8,97,99,0.34,RISK
2025-01-02 17:20:00,8,97,82,0.3,NORMAL
2025-01-02 17:25:00,8,69,76,0.87,RISK
2025-01-02 17:30:00,8,58,74,0.64,NORMAL
2025-01-02 17:35:00,8,86,63,0.69,NORMAL
2025-01-02 17:40:00,8,43,61,0.75,NORMAL
2025-01-02 17:45:00,8,72,81,0.29,NORMAL
2025-01-02 17:50:00,8,40,81,0.55,NORMAL
2025-01-02 17:55:00,8,57,93,0.51,RISK
2025-01-02 18:00:00,8,75,79,0.81,RISK
2025-01-02 18:05:00,8,83,61,0.14,NORMAL
2025-01-02 18:10:00,8,60,91,0.13,RISK
2025-01-02 18:15:00,8,49,98,0.67,RISK
2025-01-02 18:20:00,8,70,56,0.85,RISK
2025-01-02 18:25:00,8,65,52,0.12,NORMAL
2025-01-02 18:30:00,8,57,52,0.59,NORMAL
2025-01-02 18:35:00,8,67,78,0.23,NORMAL
2025-01-02 18:40:00,8,60,89,0.99,RISK
2025-01-02 18:45:00,8,70,89,0.12,RISK
2025-01-02 18:50:00,8,66,81,0.35,NORMAL
2025-01-02 18:55:00,8,41,84,0.81,RISK
2025-01-02 19:00:00,8,67,82,0.64,NORMAL
2025-01-02 19:05:00,8,95,65,0.17,NORMAL
2025-01-02 19:10:00,8,94,83,0.58,NORMAL
2025-01-02 19:15:00,8,44,56,0.62,NORMAL
2025-01-02 19:20:00,8,96,61,0.84,RISK
2025-01-02 19:25:00,8,44,63,0.16,NORMAL
2025-01-02 19:30:00,8,86,93,0.62,RISK
2025-01-02 19:35:00,8,72,68,0.49,NORMAL
2025-01-02 19:40:00,8,54,50,0.38,NORMAL
2025-01-02 19:45:00,8,77,90,0.96,RISK
2025-01-02 19:50:00,8,93,51,0.67,NORMAL
2025-01-02 19:55:00,8,93,57,0.84,RISK
2025-01-02 20:00:00,8,92,98,0.91,RISK
2025-01-02 20:05:00,8,92,68,0.15,NORMAL
2025-01-02 20:10:00,8,89,99,0.79,RISK
2025-01-02 20:15:00,8,68,86,0.46,RISK
2025-01-02 20:20:00,8,47,53,0.19,NORMAL
2025-01-02 20:25:00,8,73,91,0.13,RISK
2025-01-02 20:30:00,8,81,85,0.75,NORMAL
2025-01-02 20:35:00,8,89,77,0.64,NORMAL
2025-01-02 20:40:00,8,87,82,0.6,NORMAL
2025-01-02 20:45:00,8,48,95,0.83,RISK
2025-01-02 20:50:00,8,60,73,0.44,NORMAL
2025-01-02 20:55:00,8,61,68,0.16,NORMAL
2025-01-02 21:00:00,8,55,54,0.32,NORMAL
2025-01-02 21:05:00,8,92,90,0.12,RISK
2025-01-02 21:10:00,8,83,54,0.97,RISK
2025-01-02 21:15:00,8,75,57,0.35,NORMAL
2025-01-02 21:20:00,8,94,80,0.71,NORMAL
2025-01-02 21:25:00,8,83,89,0.19,RISK
2025-01-02 21:30:00,8,49,100,0.42,RISK
2025-01-02 21:35:00,8,48,50,0.75,NORMAL
2025-01-02 21:40:00,8,54,65,0.65,NORMAL
2025-01-02 21:45:00,8,87,55,0.15,NORMAL
2025-01-02 21:50:00,8,41,83,0.22,NORMAL
2025-01-02 21:55:00,8,50,55,0.16,NORMAL
2025-01-02 22:00:00,8,44,53,0.75,NORMAL
2025-01-02 22:05:00,8,73,96,0.74,RISK
2025-01-02 22:10:00,8,55,61,0.91,RISK
2025-01-02 22:15:00,8,58,63,0.34,NORMAL
2025-01-02 22:20:00,8,93,92,0.64,RISK
2025-01-02 22:25:00,8,92,64,0.32,NORMAL
2025-01-02 22:30:00,8,82,81,0.52,NORMAL
2025-01-02 22:35:00,8,82,73,0.53,NORMAL
2025-01-02 22:40:00,8,63,88,0.7,RISK
2025-01-02 22:45:00,8,80,93,0.37,RISK
2025-01-02 22:50:00,8,94,94,0.52,RISK
2025-01-02 22:55:00,8,49,80,0.16,NORMAL
2025-01-02 23:00:00,8,53,75,0.63,NORMAL
2025-01-02 23:05:00,8,74,59,0.14,NORMAL
2025-01-02 23:10:00,8,63,75,0.97,RISK
2025-01-02 23:15:00,8,76,89,0.94,RISK
2025-01-02 23:20:00,8,45,93,0.3,RISK
2025-01-02 23:25:00,8,67,88,0.74,RISK
2025-01-02 23:30:00,8,83,56,0.84,RISK
2025-01-02 23:35:00,8,86,81,0.77,NORMAL
2025-01-02 23:40:00,8,73,76,0.84,RISK
2025-01-02 23:45:00,8,52,50,0.36,NORMAL
2025-01-02 23:50:00,8,55,73,0.65,NORMAL
2025-01-02 23:55:00,8,97,72,0.78,NORMAL
2025-01-03 00:00:00,8,91,65,0.94,RISK
2025-01-03 00:05:00,8,93,70,0.14,NORMAL
2025-01-03 00:10:00,8,60,97,0.79,RISK
2025-01-03 00:15:00,8,60,77,0.5,NORMAL
2025-01-03 00:20:00,8,79,83,0.97,RISK
2025-01-03 00:25:00,8,63,76,0.91,RISK
2025-01-03 00:30:00,8,92,75,0.94,RISK
2025-01-03 00:35:00,8,94,73,0.69,NORMAL
2025-01-03 00:40:00,8,65,76,0.73,NORMAL
2025-01-03 00:45:00,8,91,60,0.54,NORMAL
2025-01-03 00:50:00,8,46,70,0.8,NORMAL
2025-01-03 00:55:00,8,74,55,0.23,NORMAL
2025-01-03 01:00:00,8,51,78,0.42,NORMAL
2025-01-03 01:05:00,8,58,100,0.79,RISK
2025-01-03 01:10:00,8,96,56,0.43,NORMAL
2025-01-03 01:15:00,8,99,76,0.45,NORMAL
2025-01-03 01:20:00,8,99,81,0.81,RISK
2025-01-03 01:25:00,8,88,69,0.53,NORMAL
2025-01-03 01:30:00,8,55,54,0.12,NORMAL
2025-01-03 01:35:00,8,85,72,0.12,NORMAL
2025-01-01 08:00:00,9,69,61,0.97,RISK
2025-01-01 08:05:00,9,87,92,0.18,RISK
2025-01-01 08:10:00,9,56,99,0.61,RISK
2025-01-01 08:15:00,9,81,72,0.27,NORMAL
2025-01-01 08:20:00,9,73,99,0.88,RISK
2025-01-01 08:25:00,9,82,84,0.24,NORMAL
2025-01-01 08:30:00,9,64,84,0.18,NORMAL
2025-01-01 08:35:00,9,72,85,1.0,RISK
2025-01-01 08:40:00,9,81,63,0.11,NORMAL
2025-01-01 08:45:00,9,77,67,0.21,NORMAL
2025-01-01 08:50:00,9,90,56,0.1,NORMAL
2025-01-01 08:55:00,9,69,83,0.33,NORMAL
2025-01-01 09:00:00,9,54,67,0.93,RISK
2025-01-01 09:05:00,9,97,70,0.15,NORMAL
2025-01-01 09:10:00,9,63,93,0.88,RISK
2025-01-01 09:15:00,9,46,89,0.68,RISK
2025-01-01 09:20:00,9,50,95,0.72,RISK
2025-01-01 09:25:00,9,99,54,0.76,NORMAL
2025-01-01 09:30:00,9,79,76,0.26,NORMAL
2025-01-01 09:35:00,9,89,77,0.42,NORMAL
2025-01-01 09:40:00,9,85,98,0.66,RISK
2025-01-01 09:45:00,9,67,99,0.73,RISK
2025-01-01 09:50:00,9,80,59,0.2,NORMAL
2025-01-01 09:55:00,9,90,86,0.51,RISK
2025-01-01 10:00:00,9,68,61,0.79,NORMAL
2025-01-01 10:05:00,9,92,75,0.8,NORMAL
2025-01-01 10:10:00,9,56,96,0.51,RISK
2025-01-01 10:15:00,9,41,67,0.59,NORMAL
2025-01-01 10:20:00,9,73,96,0.95,RISK
2025-01-01 10:25:00,9,50,71,0.42,NORMAL
2025-01-01 10:30:00,9,72,72,0.58,NORMAL
2025-01-01 10:35:00,9,90,59,0.56,NORMAL
2025-01-01 10:40:00,9,66,69,0.86,RISK
2025-01-01 10:45:00,9,52,52,0.66,NORMAL
2025-01-01 10:50:00,9,100,61,0.46,NORMAL
2025-01-01 10:55:00,9,45,66,0.56,NORMAL
2025-01-01 11:00:00,9,88,76,0.54,NORMAL
2025-01-01 11:05:00,9,66,87,0.88,RISK
2025-01-01 11:10:00,9,88,82,0.74,NORMAL
2025-01-01 11:15:00,9,40,68,0.33,NORMAL
2025-01-01 11:20:00,9,91,81,0.8,NORMAL
2025-01-01 11:25:00,9,85,64,0.25,NORMAL
2025-01-01 11:30:00,9,57,65,0.81,RISK
2025-01-01 11:35:00,9,65,52,0.61,NORMAL
2025-01-01 11:40:00,9,92,59,0.27,NORMAL
2025-01-01 11:45:00,9,84,57,0.97,RISK
2025-01-01 11:50:00,9,100,55,0.4,NORMAL
2025-01-01 11:55:00,9,78,94,0.9,RISK
2025-01-01 12:00:00,9,50,56,0.93,RISK
2025-01-01 12:05:00,9,92,88,0.65,RISK
2025-01-01 12:10:00,9,40,64,0.49,NORMAL
2025-01-01 12:15:00,9,71,90,0.15,RISK
2025-01-01 12:20:00,9,54,73,0.53,NORMAL
2025-01-01 12:25:00,9,82,56,0.59,NORMAL
2025-01-01 12:30:00,9,55,91,0.26,RISK
2025-01-01 12:35:00,9,98,68,0.97,RISK
2025-01-01 12:40:00,9,92,56,0.75,NORMAL
2025-01-01 12:45:00,9,56,85,0.83,RISK
2025-01-01 12:50:00,9,81,72,0.96,RISK
2025-01-01 12:55:00,9,95,84,0.95,RISK
2025-01-01 13:00:00,9,97,99,0.36,RISK
2025-01-01 13:05:00,9,45,76,0.67,NORMAL
2025-01-01 13:10:00,9,89,52,0.76,NORMAL
2025-01-01 13:15:00,9,90,68,0.51,NORMAL
2025-01-01 13:20:00,9,89,79,0.23,NORMAL
2025-01-01 13:25:00,9,60,59,0.95,RISK
2025-01-01 13:30:00,9,81,81,0.89,RISK
2025-01-01 13:35:00,9,46,67,0.74,NORMAL
2025-01-01 13:40:00,9,89,59,0.97,RISK
2025-01-01 13:45:00,9,84,95,0.43,RISK
2025-01-01 13:50:00,9,72,50,0.87,RISK
2025-01-01 13:55:00,9,84,79,0.82,RISK
2025-01-01 14:00:00,9,48,85,0.85,RISK
2025-01-01 14:05:00,9,88,82,0.11,NORMAL
